Contig	Source	Type	Pos_Start	Pos_End	Strand	Locus_Tag	Product	Predicted_Operon
HCP21_2_31253	img_mer_v340	CDS	1	117	+	HCP21_00122900	Protein kinase domain.	HCP21_2_31253-F1
HCP21_2_35253	img_mer_v340	CDS	3	149	+	HCP21_00122910	Beige/BEACH domain.	HCP21_2_35253-F1
HCP21_2_38753	img_mer_v340	CDS	13	165	+	HCP21_00122920	Vacuolar protein sorting-associated protein 35.	HCP21_2_38753-F1
HCP21_2_42855	img_mer_v340	CDS	2	114	-	HCP21_00122930	Acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha and beta)	HCP21_2_42855-R1
HCP21_2_47355	img_mer_v340	CDS	3	136	-	HCP21_00122940	Polysaccharide biosynthesis protein.	HCP21_2_47355-R1
HCP21_2_50355	img_mer_v340	CDS	2	163	+	HCP21_00122950	Kinesin-like protein	HCP21_2_50355-F1
HCP21_2_54355	img_mer_v340	CDS	4	168	-	HCP21_00122960	Der1-like family.	HCP21_2_54355-R1
HCP21_2_55855	img_mer_v340	CDS	2	246	-	HCP21_00122970	hypothetical protein	HCP21_2_55855-R1
HCP21_2_71384	img_mer_v340	CDS	2	108	-	HCP21_00122980	MORN repeat.	HCP21_2_71384-R1
HCP21_2_71884	img_mer_v340	CDS	6	107	-	HCP21_00122990	Protein kinase domain.	HCP21_2_71884-R1
HCP21_2_83538	img_mer_v340	CDS	43	105	-	HCP21_00123000	hypothetical protein	HCP21_2_83538-R1
HCP21_2_87538	img_mer_v340	CDS	2	127	+	HCP21_00123010	Signal transduction histidine kinase	HCP21_2_87538-F1
HCP21_2_88538	img_mer_v340	CDS	3	134	-	HCP21_00123020	Aldo/keto reductase family.	HCP21_2_88538-R1
HCP21_2_91038	img_mer_v340	CDS	2	162	-	HCP21_00123030	hypothetical protein	HCP21_2_91038-R1
HCP21_2_92038	img_mer_v340	CDS	46	183	+	HCP21_00123040	Core histone H2A/H2B/H3/H4.	HCP21_2_92038-F1
HCP21_2_100710	img_mer_v340	CDS	5	130	+	HCP21_00123050	NLI interacting factor-like phosphatase.	HCP21_2_100710-F1
HCP21_2_101710	img_mer_v340	CDS	2	144	-	HCP21_00123060	hypothetical protein	HCP21_2_101710-R1
HCP21_2_102710	img_mer_v340	CDS	3	161	-	HCP21_00123070	hypothetical protein	HCP21_2_102710-R1
HCP21_2_118809	img_mer_v340	CDS	3	220	-	HCP21_00123080	Nucleotidyltransferase/DNA polymerase involved in DNA repair	HCP21_2_118809-R1
HCP21_2_120557	img_mer_v340	CDS	2	100	+	HCP21_00123090	Folylpolyglutamate synthase	HCP21_2_120557-F1
HCP21_2_121057	img_mer_v340	CDS	2	100	+	HCP21_00123100	hypothetical protein	HCP21_2_121057-F1
HCP21_2_123557	img_mer_v340	CDS	1	96	+	HCP21_00123110	hypothetical protein	HCP21_2_123557-F1
HCP21_2_125557	img_mer_v340	CDS	3	122	-	HCP21_00123120	hypothetical protein	HCP21_2_125557-R1
HCP21_2_128557	img_mer_v340	CDS	34	144	+	HCP21_00123130	hypothetical protein	HCP21_2_128557-F1
HCP21_2_141736	img_mer_v340	CDS	3	139	-	HCP21_00123140	Predicted hydrolase of the metallo-beta-lactamase superfamily	HCP21_2_141736-R1
HCP21_2_144236	img_mer_v340	CDS	2	163	+	HCP21_00123150	Kinesin-like protein	HCP21_2_144236-F1
HCP21_2_157089	img_mer_v340	CDS	20	127	-	HCP21_00123160	hypothetical protein	HCP21_2_157089-R1
HCP21_2_158089	img_mer_v340	CDS	6	137	-	HCP21_00123170	Protein phosphatase 2C.	HCP21_2_158089-R1
HCP21_2_160589	img_mer_v340	CDS	8	172	+	HCP21_00123180	ABC-type uncharacterized transport system, permease component	HCP21_2_160589-F1
HCP21_2_162089	img_mer_v340	CDS	3	211	-	HCP21_00123190	ATPase components of ABC transporters with duplicated ATPase domains	HCP21_2_162089-R1
HCP21_5327	img_mer_v340	CDS	3	298	-	HCP21_00123200	Sugar transferases involved in lipopolysaccharide synthesis	HCP21_5327-R1
HCP21_9027	img_mer_v340	CDS	1	363	-	HCP21_00123210	hypothetical protein	HCP21_9027-R1
HCP21_9511	img_mer_v340	CDS	18	464	-	HCP21_00123220	hypothetical protein	HCP21_9511-R1
HCP21_9614	img_mer_v340	CDS	26	421	-	HCP21_00123230	hypothetical protein	HCP21_9614-R1
HCP21_289_	img_mer_v340	CDS	2	331	-	HCP21_00123240	hypothetical protein	HCP21_289_-R1
HCP21_2485	img_mer_v340	CDS	1	237	+	HCP21_00123250	hypothetical protein	HCP21_2485-F1
HCP21_287_	img_mer_v340	CDS	1	360	+	HCP21_00123260	hypothetical protein	HCP21_287_-F1
HCP21_2784	img_mer_v340	CDS	379	444	+	HCP21_00123270	hypothetical protein	HCP21_2784-F1
HCP21_10276	img_mer_v340	CDS	74	757	+	HCP21_00123280	Cyclin.	HCP21_10276-F1
HCP21_2056	img_mer_v340	CDS	2	379	-	HCP21_00123290	hypothetical protein	HCP21_2056-R1
HCP21_2043	img_mer_v340	CDS	90	740	+	HCP21_00123300	hypothetical protein	HCP21_2043-F1
HCP21_7066	img_mer_v340	CDS	2	718	+	HCP21_00123310	hypothetical protein	HCP21_7066-F1
HCP21_9025	img_mer_v340	CDS	3	365	+	HCP21_00123320	hypothetical protein	HCP21_9025-F1
HCP21_9670	img_mer_v340	CDS	1	375	+	HCP21_00123330	hypothetical protein	HCP21_9670-F1
HCP21_9785	img_mer_v340	CDS	570	635	-	HCP21_00123340	hypothetical protein	HCP21_9785-R1
HCP21_5328	img_mer_v340	CDS	58	366	+	HCP21_00123350	Transcriptional regulator/sugar kinase	HCP21_5328-F1
HCP21_2181	img_mer_v340	CDS	1	228	+	HCP21_00123360	hypothetical protein	HCP21_2181-F1
HCP21_7053	img_mer_v340	CDS	3	494	+	HCP21_00123370	TFIIF-interacting CTD phosphatases, including NLI-interacting factor	HCP21_7053-F1
HCP21_6231	img_mer_v340	CDS	90	923	-	HCP21_00123380	Serine/threonine protein kinase	HCP21_6231-R1
HCP21_2_12696	img_mer_v340	rRNA	1	206	-	HCP21_00123390	16S	HCP21_2_12696-R1
HCP21_8268	img_mer_v340	CDS	40	624	+	HCP21_00123400	Cyclic nucleotide-binding domain.	HCP21_8268-F1
HCP21_9835	img_mer_v340	CDS	15	317	-	HCP21_00123410	Type II secretory pathway, ATPase PulE/Tfp pilus assembly pathway, ATPase PilB	HCP21_9835-R1
HCP21_5695	img_mer_v340	CDS	60	365	+	HCP21_00123420	hypothetical protein	HCP21_5695-F1
HCP21_10397	img_mer_v340	CDS	16	378	+	HCP21_00123430	hypothetical protein	HCP21_10397-F1
HCP21_2875	img_mer_v340	CDS	135	521	+	HCP21_00123440	Calcium-activated chloride channel.	HCP21_2875-F1
HCP21_2875	img_mer_v340	CDS	505	585	+	HCP21_00123450	hypothetical protein	HCP21_2875-F1
HCP21_391_	img_mer_v340	CDS	1	258	-	HCP21_00123460	hypothetical protein	HCP21_391_-R1
HCP21_4739	img_mer_v340	CDS	1	96	+	HCP21_00123470	hypothetical protein	HCP21_4739-F1
HCP21_4739	img_mer_v340	CDS	117	353	+	HCP21_00123480	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthases and related enzymes	HCP21_4739-F1
HCP21_10365	img_mer_v340	CDS	48	323	+	HCP21_00123490	hypothetical protein	HCP21_10365-F1
HCP21_4914	img_mer_v340	CDS	54	338	+	HCP21_00123500	hypothetical protein	HCP21_4914-F1
HCP21_206_	img_mer_v340	CDS	217	342	-	HCP21_00123510	hypothetical protein	HCP21_206_-R1
HCP21_8168	img_mer_v340	CDS	2	799	+	HCP21_00123520	hypothetical protein	HCP21_8168-F1
HCP21_6883	img_mer_v340	CDS	3	305	+	HCP21_00123530	hypothetical protein	HCP21_6883-F1
HCP21_7893	img_mer_v340	CDS	3	209	-	HCP21_00123540	hypothetical protein	HCP21_7893-R1
HCP21_7893	img_mer_v340	CDS	253	318	-	HCP21_00123550	hypothetical protein	HCP21_7893-R1
HCP21_4450	img_mer_v340	CDS	27	323	+	HCP21_00123560	hypothetical protein	HCP21_4450-F1
HCP21_10909	img_mer_v340	CDS	3	473	-	HCP21_00123570	B-box zinc finger.	HCP21_10909-R1
HCP21_513_	img_mer_v340	CDS	2	343	+	HCP21_00123580	Putative peptidoglycan binding domain.	HCP21_513_-F1
HCP21_7463	img_mer_v340	CDS	1	552	-	HCP21_00123590	hypothetical protein	HCP21_7463-R1
HCP21_2702	img_mer_v340	CDS	3	335	+	HCP21_00123600	hypothetical protein	HCP21_2702-F1
HCP21_4368	img_mer_v340	CDS	72	353	-	HCP21_00123610	hypothetical protein	HCP21_4368-R1
HCP21_9068	img_mer_v340	CDS	1	327	-	HCP21_00123620	hypothetical protein	HCP21_9068-R1
HCP21_7423	img_mer_v340	CDS	3	356	+	HCP21_00123630	hypothetical protein	HCP21_7423-F1
HCP21_792_	img_mer_v340	rRNA	266	357	+	HCP21_00123660	5S	HCP21_792_-F1
HCP21_792_	img_mer_v340	tRNA	93	168	+			HCP21_792_-F1
HCP21_792_	img_mer_v340	tRNA	170	244	+			HCP21_792_-F1
HCP21_1_1_newblercontig08108	img_mer_v340	CDS	2	204	-	HCP21_00123670	GTPase SAR1 and related small G proteins	HCP21_1_1_newblercontig08108-R1
HCP21_1_1_newblercontig09243	img_mer_v340	CDS	3	217	-	HCP21_00123680	GTPase SAR1 and related small G proteins	HCP21_1_1_newblercontig09243-R1
HCP21_1_1_newblercontig09817	img_mer_v340	CDS	3	113	-	HCP21_00123690	MORN repeat.	HCP21_1_1_newblercontig09817-R1
HCP21_2_1197	img_mer_v340	CDS	26	103	-	HCP21_00123700	hypothetical protein	HCP21_2_1197-R1
HCP21_2_7697	img_mer_v340	CDS	11	139	-	HCP21_00123710	hypothetical protein	HCP21_2_7697-R1
HCP21_2_8197	img_mer_v340	CDS	3	143	-	HCP21_00123720	ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components	HCP21_2_8197-R1
HCP21_2_9697	img_mer_v340	CDS	12	158	-	HCP21_00123730	Ubiquitin carboxyl-terminal hydrolase.	HCP21_2_9697-R1
HCP21_2_11197	img_mer_v340	CDS	3	179	-	HCP21_00123740	hypothetical protein	HCP21_2_11197-R1
HCP21_2_18030	img_mer_v340	CDS	1	111	+	HCP21_00123750	hypothetical protein	HCP21_2_18030-F1
HCP21_2_23030	img_mer_v340	CDS	3	146	+	HCP21_00123760	Serine/threonine protein kinase	HCP21_2_23030-F1
HCP21_2_25530	img_mer_v340	CDS	3	188	+	HCP21_00123770	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases	HCP21_2_25530-F1
HCP21_2_31255	img_mer_v340	CDS	4	117	+	HCP21_00123780	hypothetical protein	HCP21_2_31255-F1
HCP21_2_31755	img_mer_v340	CDS	5	115	+	HCP21_00123790	hypothetical protein	HCP21_2_31755-F1
HCP21_2_48357	img_mer_v340	CDS	2	145	+	HCP21_00123800	hypothetical protein	HCP21_2_48357-F1
HCP21_2_53857	img_mer_v340	CDS	2	174	-	HCP21_00123810	Uncharacterized protein containing DHHC-type Zn finger	HCP21_2_53857-R1
HCP21_2_55357	img_mer_v340	CDS	2	232	+	HCP21_00123820	Serine/threonine protein kinase	HCP21_2_55357-F1
HCP21_2_64243	img_mer_v340	CDS	10	135	+	HCP21_00123830	hypothetical protein	HCP21_2_64243-F1
HCP21_2_66243	img_mer_v340	CDS	70	159	+	HCP21_00123840	hypothetical protein	HCP21_2_66243-F1
HCP21_2_74886	img_mer_v340	CDS	3	119	-	HCP21_00123850	Bacterial capsule synthesis protein PGA_cap.	HCP21_2_74886-R1
HCP21_2_78886	img_mer_v340	rRNA	1	169	-	HCP21_00123860	16S	HCP21_2_78886-R1
HCP21_2_79886	img_mer_v340	CDS	10	189	-	HCP21_00123870	RING-finger-containing ubiquitin ligase	HCP21_2_79886-R1
HCP21_2_83540	img_mer_v340	CDS	1	105	+	HCP21_00123880	hypothetical protein	HCP21_2_83540-F1
HCP21_2_86040	img_mer_v340	CDS	3	118	-	HCP21_00123890	UDP-N-acetylmuramyl pentapeptide synthase	HCP21_2_86040-R1
HCP21_2_93540	img_mer_v340	CDS	3	236	-	HCP21_00123900	Superfamily II DNA and RNA helicases	HCP21_2_93540-R1
HCP21_2_94212	img_mer_v340	CDS	24	101	-	HCP21_00123910	Casein kinase II regulatory subunit.	HCP21_2_94212-R1
HCP21_2_99212	img_mer_v340	CDS	1	123	+	HCP21_00123920	Peptidase family M50.	HCP21_2_99212-F1
HCP21_2_104712	img_mer_v340	CDS	2	141	-	HCP21_00123930	hypothetical protein	HCP21_2_104712-R1
HCP21_2_117811	img_mer_v340	CDS	2	190	+	HCP21_00123940	HRD ubiquitin ligase complex, ER membrane component	HCP21_2_117811-F1
HCP21_2_118311	img_mer_v340	CDS	8	205	+	HCP21_00123950	Radial spoke protein 3.	HCP21_2_118311-F1
HCP21_2_119311	img_mer_v340	CDS	1	231	+	HCP21_00123960	Vacuolar protein sorting-associated protein 26.	HCP21_2_119311-F1
HCP21_2_124559	img_mer_v340	CDS	4	117	-	HCP21_00123970	hypothetical protein	HCP21_2_124559-R1
HCP21_2_125559	img_mer_v340	CDS	14	112	+	HCP21_00123980	hypothetical protein	HCP21_2_125559-F1
HCP21_2_131059	img_mer_v340	CDS	3	184	-	HCP21_00123990	hypothetical protein	HCP21_2_131059-R1
HCP21_2_138238	img_mer_v340	CDS	4	120	-	HCP21_00124000	hypothetical protein	HCP21_2_138238-R1
HCP21_2_139738	img_mer_v340	CDS	20	127	-	HCP21_00124010	HECT-domain (ubiquitin-transferase).	HCP21_2_139738-R1
HCP21_2_145738	img_mer_v340	CDS	3	161	+	HCP21_00124020	hypothetical protein	HCP21_2_145738-F1
HCP21_2_146738	img_mer_v340	CDS	6	188	+	HCP21_00124030	PQ loop repeat.	HCP21_2_146738-F1
HCP21_2_149238	img_mer_v340	CDS	15	233	+	HCP21_00124040	Butyrate kinase	HCP21_2_149238-F1
HCP21_2_160091	img_mer_v340	CDS	12	161	-	HCP21_00124050	Transglutaminase-like superfamily.	HCP21_2_160091-R1
HCP21_2_161591	img_mer_v340	CDS	22	192	-	HCP21_00124060	Predicted O-methyltransferase	HCP21_2_161591-R1
HCP21_1890	img_mer_v340	CDS	3	323	-	HCP21_00124070	WD domain, G-beta repeat.	HCP21_1890-R1
HCP21_3230	img_mer_v340	CDS	3	461	-	HCP21_00124080	hypothetical protein	HCP21_3230-R1
HCP21_3230	img_mer_v340	CDS	467	550	-	HCP21_00124090	hypothetical protein	HCP21_3230-R1
HCP21_4203	img_mer_v340	CDS	3	83	-	HCP21_00124100	hypothetical protein	HCP21_4203-R1
HCP21_7389	img_mer_v340	CDS	3	392	+	HCP21_00124110	hypothetical protein	HCP21_7389-F1
HCP21_1533	img_mer_v340	CDS	100	315	+	HCP21_00124120	hypothetical protein	HCP21_1533-F1
HCP21_10058	img_mer_v340	CDS	259	369	-	HCP21_00124130	hypothetical protein	HCP21_10058-R1
HCP21_8844	img_mer_v340	CDS	3	368	+	HCP21_00124140	Kinesin-like protein	HCP21_8844-F1
HCP21_795_	img_mer_v340	CDS	2	325	-	HCP21_00124150	hypothetical protein	HCP21_795_-R1
HCP21_3908	img_mer_v340	CDS	78	431	-	HCP21_00124160	hypothetical protein	HCP21_3908-R1
HCP21_3791	img_mer_v340	CDS	1	414	-	HCP21_00124170	Beta-glucosidase-related glycosidases	HCP21_3791-R1
HCP21_9437	img_mer_v340	CDS	73	822	+	HCP21_00124180	hypothetical protein	HCP21_9437-F1
HCP21_900_	img_mer_v340	CDS	2	91	+	HCP21_00124190	hypothetical protein	HCP21_900_-F1
HCP21_900_	img_mer_v340	CDS	111	308	+	HCP21_00124200	hypothetical protein	HCP21_900_-F1
HCP21_5903	img_mer_v340	CDS	3	227	+	HCP21_00124210	hypothetical protein	HCP21_5903-F1
HCP21_5903	img_mer_v340	CDS	313	591	+	HCP21_00124220	hypothetical protein	HCP21_5903-F2
HCP21_8902	img_mer_v340	CDS	1	243	+	HCP21_00124230	hypothetical protein	HCP21_8902-F1
HCP21_8902	img_mer_v340	CDS	268	372	+	HCP21_00124240	hypothetical protein	HCP21_8902-F1
HCP21_3473	img_mer_v340	CDS	1	654	-	HCP21_00124250	hypothetical protein	HCP21_3473-R1
HCP21_2229	img_mer_v340	CDS	1	363	-	HCP21_00124260	hypothetical protein	HCP21_2229-R1
HCP21_4785	img_mer_v340	CDS	2	196	-	HCP21_00124270	hypothetical protein	HCP21_4785-R1
HCP21_4785	img_mer_v340	CDS	265	327	-	HCP21_00124280	hypothetical protein	HCP21_4785-R1
HCP21_1248	img_mer_v340	CDS	3	314	-	HCP21_00124290	hypothetical protein	HCP21_1248-R1
HCP21_1_1_newblercontig09244	img_mer_v340	CDS	3	202	-	HCP21_00124300	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, beta subunit	HCP21_1_1_newblercontig09244-R1
HCP21_8486	img_mer_v340	CDS	31	438	-	HCP21_00124310	hypothetical protein	HCP21_8486-R1
HCP21_9354	img_mer_v340	CDS	20	766	+	HCP21_00124320	hypothetical protein	HCP21_9354-F1
HCP21_7163	img_mer_v340	CDS	232	333	+	HCP21_00124330	hypothetical protein	HCP21_7163-F1
HCP21_2310	img_mer_v340	CDS	211	417	-	HCP21_00124340	hypothetical protein	HCP21_2310-R1
HCP21_5819	img_mer_v340	CDS	1	354	+	HCP21_00124350	hypothetical protein	HCP21_5819-F1
HCP21_8796	img_mer_v340	CDS	141	458	+	HCP21_00124360	hypothetical protein	HCP21_8796-F1
HCP21_2119	img_mer_v340	CDS	1	348	+	HCP21_00124370	hypothetical protein	HCP21_2119-F1
HCP21_4853	img_mer_v340	CDS	2	871	+	HCP21_00124380	hypothetical protein	HCP21_4853-F1
HCP21_2595	img_mer_v340	CDS	2	334	+	HCP21_00124390	hypothetical protein	HCP21_2595-F1
HCP21_358_	img_mer_v340	CDS	2	301	+	HCP21_00124400	hypothetical protein	HCP21_358_-F1
HCP21_9146	img_mer_v340	CDS	35	340	+	HCP21_00124410	hypothetical protein	HCP21_9146-F1
HCP21_2876	img_mer_v340	CDS	47	346	+	HCP21_00124420	hypothetical protein	HCP21_2876-F1
HCP21_329_	img_mer_v340	CDS	76	480	-	HCP21_00124430	hypothetical protein	HCP21_329_-R1
HCP21_9888	img_mer_v340	CDS	1	1041	+	HCP21_00124440	hypothetical protein	HCP21_9888-F1
HCP21_3538	img_mer_v340	CDS	1	468	+	HCP21_00124450	Superfamily II DNA and RNA helicases	HCP21_3538-F1
HCP21_3938	img_mer_v340	CDS	68	319	-	HCP21_00124460	hypothetical protein	HCP21_3938-R1
HCP21_3938	img_mer_v340	CDS	401	487	-	HCP21_00124470	hypothetical protein	HCP21_3938-R1
HCP21_9019	img_mer_v340	CDS	20	418	-	HCP21_00124480	hypothetical protein	HCP21_9019-R1
HCP21_3196	img_mer_v340	CDS	3	427	-	HCP21_00124490	O-Methyltransferase involved in polyketide biosynthesis	HCP21_3196-R1
HCP21_7884	img_mer_v340	CDS	1	483	+	HCP21_00124500	Serine/threonine protein kinase	HCP21_7884-F1
HCP21_2052	img_mer_v340	CDS	2	262	-	HCP21_00124510	hypothetical protein	HCP21_2052-R1
HCP21_10340	img_mer_v340	CDS	3	1031	+	HCP21_00124520	hypothetical protein	HCP21_10340-F1
HCP21_10340	img_mer_v340	CDS	1028	1090	+	HCP21_00124530	hypothetical protein	HCP21_10340-F1
HCP21_1_1_newblercontig06340	img_mer_v340	CDS	12	245	+	HCP21_00124540	Transcriptional regulators	HCP21_1_1_newblercontig06340-F1
HCP21_1_1_newblercontig08678	img_mer_v340	CDS	98	223	+	HCP21_00124550	MORN repeat.	HCP21_1_1_newblercontig08678-F1
HCP21_1_1_newblercontig11479	img_mer_v340	CDS	26	190	-	HCP21_00124560	hypothetical protein	HCP21_1_1_newblercontig11479-R1
HCP21_1_1_newblercontig13637	img_mer_v340	CDS	3	161	+	HCP21_00124570	hypothetical protein	HCP21_1_1_newblercontig13637-F1
HCP21_2_21532	img_mer_v340	CDS	1	132	+	HCP21_00124580	hypothetical protein	HCP21_2_21532-F1
HCP21_2_22032	img_mer_v340	CDS	1	111	+	HCP21_00124590	hypothetical protein	HCP21_2_22032-F1
HCP21_2_23032	img_mer_v340	CDS	3	137	-	HCP21_00124600	Leishmanolysin.	HCP21_2_23032-R1
HCP21_2_24532	img_mer_v340	CDS	8	166	-	HCP21_00124610	hypothetical protein	HCP21_2_24532-R1
HCP21_2_30257	img_mer_v340	CDS	2	111	-	HCP21_00124620	Protein kinase domain.	HCP21_2_30257-R1
HCP21_2_35757	img_mer_v340	CDS	2	157	+	HCP21_00124630	hypothetical protein	HCP21_2_35757-F1
HCP21_2_37757	img_mer_v340	CDS	44	196	+	HCP21_00124640	hypothetical protein	HCP21_2_37757-F1
HCP21_2_44359	img_mer_v340	CDS	3	119	+	HCP21_00124650	hypothetical protein	HCP21_2_44359-F1
HCP21_2_46359	img_mer_v340	CDS	3	131	+	HCP21_00124660	hypothetical protein	HCP21_2_46359-F1
HCP21_2_54859	img_mer_v340	CDS	2	222	-	HCP21_00124670	hypothetical protein	HCP21_2_54859-R1
HCP21_2_69388	img_mer_v340	CDS	11	100	+	HCP21_00124680	Uncharacterized stress-induced protein	HCP21_2_69388-F1
HCP21_2_75388	img_mer_v340	CDS	2	94	+	HCP21_00124690	hypothetical protein	HCP21_2_75388-F1
HCP21_2_78388	img_mer_v340	CDS	3	161	-	HCP21_00124700	hypothetical protein	HCP21_2_78388-R1
HCP21_2_78888	img_mer_v340	CDS	13	156	+	HCP21_00124710	hypothetical protein	HCP21_2_78888-F1
HCP21_2_85042	img_mer_v340	CDS	3	113	+	HCP21_00124720	Cation transporting ATPase, C-terminus.	HCP21_2_85042-F1
HCP21_2_85542	img_mer_v340	CDS	3	113	-	HCP21_00124730	Molecular chaperone	HCP21_2_85542-R1
HCP21_2_87042	img_mer_v340	CDS	3	122	+	HCP21_00124740	hypothetical protein	HCP21_2_87042-F1
HCP21_2_92542	img_mer_v340	CDS	3	200	+	HCP21_00124750	hypothetical protein	HCP21_2_92542-F1
HCP21_2_96214	img_mer_v340	CDS	11	91	+	HCP21_00124760	hypothetical protein	HCP21_2_96214-F1
HCP21_2_99714	img_mer_v340	CDS	3	127	-	HCP21_00124770	GMP-PDE, delta subunit.	HCP21_2_99714-R1
HCP21_2_100214	img_mer_v340	CDS	2	129	-	HCP21_00124780	Ras family.	HCP21_2_100214-R1
HCP21_2_102714	img_mer_v340	rRNA	1	162	-	HCP21_00124790	23S	HCP21_2_102714-R1
HCP21_2_104214	img_mer_v340	CDS	10	192	+	HCP21_00124800	hypothetical protein	HCP21_2_104214-F1
HCP21_2_124061	img_mer_v340	CDS	3	106	-	HCP21_00124810	RNA polymerase Rpb1, domain 7.	HCP21_2_124061-R1
HCP21_2_127561	img_mer_v340	CDS	2	135	-	HCP21_00124820	Tubulin	HCP21_2_127561-R1
HCP21_2_129561	img_mer_v340	CDS	2	159	-	HCP21_00124830	Gamma-glutamyl phosphate reductase	HCP21_2_129561-R1
HCP21_2_136740	img_mer_v340	CDS	3	112	-	HCP21_00124840	hypothetical protein	HCP21_2_136740-R1
HCP21_2_137740	img_mer_v340	CDS	3	116	+	HCP21_00124850	ATPases involved in chromosome partitioning	HCP21_2_137740-F1
HCP21_2_147240	img_mer_v340	CDS	2	198	-	HCP21_00124860	Protein kinase domain.	HCP21_2_147240-R1
HCP21_2_149240	img_mer_v340	CDS	3	226	-	HCP21_00124870	hypothetical protein	HCP21_2_149240-R1
HCP21_6281	img_mer_v340	CDS	138	482	+	HCP21_00124880	hypothetical protein	HCP21_6281-F1
HCP21_6281	img_mer_v340	CDS	658	792	+	HCP21_00124890	hypothetical protein	HCP21_6281-F2
HCP21_9396	img_mer_v340	CDS	2	436	+	HCP21_00124900	C2 domain.	HCP21_9396-F1
HCP21_7453	img_mer_v340	CDS	563	826	+	HCP21_00124910	hypothetical protein	HCP21_7453-F1
HCP21_2495	img_mer_v340	CDS	1	366	-	HCP21_00124920	Major Facilitator Superfamily.	HCP21_2495-R1
HCP21_7979	img_mer_v340	CDS	2	433	-	HCP21_00124930	1,4-alpha-glucan branching enzyme	HCP21_7979-R1
HCP21_2676	img_mer_v340	CDS	21	368	-	HCP21_00124940	WD domain, G-beta repeat.	HCP21_2676-R1
HCP21_7592	img_mer_v340	CDS	191	319	-	HCP21_00124950	hypothetical protein	HCP21_7592-R1
HCP21_8794	img_mer_v340	CDS	2	85	+	HCP21_00124960	hypothetical protein	HCP21_8794-F1
HCP21_932_	img_mer_v340	CDS	74	433	+	HCP21_00124970	hypothetical protein	HCP21_932_-F1
HCP21_331_	img_mer_v340	CDS	2	265	+	HCP21_00124980	Uncharacterized conserved protein	HCP21_331_-F1
HCP21_1497	img_mer_v340	CDS	3	362	-	HCP21_00124990	GTPase SAR1 and related small G proteins	HCP21_1497-R1
HCP21_10114	img_mer_v340	CDS	3	326	+	HCP21_00125000	Region in Clathrin and VPS.	HCP21_10114-F1
HCP21_9815	img_mer_v340	CDS	1	486	-	HCP21_00125010	hypothetical protein	HCP21_9815-R1
HCP21_318_	img_mer_v340	CDS	3	290	+	HCP21_00125020	hypothetical protein	HCP21_318_-F1
HCP21_9621	img_mer_v340	CDS	1	405	-	HCP21_00125030	hypothetical protein	HCP21_9621-R1
HCP21_50__	img_mer_v340	CDS	3	266	+	HCP21_00125040	Predicted enzyme with a TIM-barrel fold	HCP21_50__-F1
HCP21_50__	img_mer_v340	CDS	259	864	+	HCP21_00125050	Uncharacterized conserved protein	HCP21_50__-F1
HCP21_50__	img_mer_v340	CDS	865	1809	+	HCP21_00125060	Predicted membrane protein (DUF2207).	HCP21_50__-F1
HCP21_6457	img_mer_v340	CDS	1	108	+	HCP21_00125070	hypothetical protein	HCP21_6457-F1
HCP21_7046	img_mer_v340	CDS	3	683	-	HCP21_00125080	NLI interacting factor-like phosphatase.	HCP21_7046-R1
HCP21_5868	img_mer_v340	CDS	2	559	+	HCP21_00125090	hypothetical protein	HCP21_5868-F1
HCP21_1599	img_mer_v340	CDS	1	387	-	HCP21_00125100	Putative NADH-flavin reductase	HCP21_1599-R1
HCP21_2868	img_mer_v340	CDS	2	772	-	HCP21_00125110	ATPase, P-type (transporting), HAD superfamily, subfamily IC	HCP21_2868-R1
HCP21_6368	img_mer_v340	CDS	61	588	-	HCP21_00125120	hypothetical protein	HCP21_6368-R1
HCP21_8723	img_mer_v340	CDS	2	352	+	HCP21_00125130	hypothetical protein	HCP21_8723-F1
HCP21_7042	img_mer_v340	CDS	1	324	-	HCP21_00125140	hypothetical protein	HCP21_7042-R1
HCP21_7579	img_mer_v340	CDS	2	415	-	HCP21_00125150	hypothetical protein	HCP21_7579-R1
HCP21_651_	img_mer_v340	CDS	3	365	-	HCP21_00125160	hypothetical protein	HCP21_651_-R1
HCP21_8455	img_mer_v340	CDS	2	100	+	HCP21_00125170	hypothetical protein	HCP21_8455-F1
HCP21_9471	img_mer_v340	CDS	3	251	-	HCP21_00125180	hypothetical protein	HCP21_9471-R1
HCP21_944_	img_mer_v340	CDS	2	379	-	HCP21_00125190	hypothetical protein	HCP21_944_-R1
HCP21_3858	img_mer_v340	CDS	3	401	-	HCP21_00125200	hypothetical protein	HCP21_3858-R1
HCP21_5516	img_mer_v340	CDS	3	611	+	HCP21_00125210	hypothetical protein	HCP21_5516-F1
HCP21_497_	img_mer_v340	CDS	1	351	+	HCP21_00125220	hypothetical protein	HCP21_497_-F1
HCP21_497_	img_mer_v340	CDS	1017	2366	+	HCP21_00125230	hypothetical protein	HCP21_497_-F2
